File,WaveData20070101_015.csv,
1531.890000,1.0160E-007,1531.890000,1.0160E-007,1531.890000,1.0160E-007,1531.890000,1.0160E-007,1531.890000,1.0160E-007,1531.890000,1.0160E-007,1531.890000,1.0160E-007,1531.890000,1.0160E-007,1531.890000,1.0160E-007,1531.890000,1.0160E-007
1532.050000,8.2720E-008,1532.050000,8.2720E-008,1532.050000,8.2720E-008,1532.050000,8.2720E-008,1532.050000,8.2720E-008,1532.050000,8.2720E-008,1532.050000,8.2720E-008,1532.050000,8.2720E-008,1532.050000,8.2720E-008,1532.050000,8.2720E-008
1532.210000,9.6160E-008,1532.210000,9.6160E-008,1532.210000,9.6160E-008,1532.210000,9.6160E-008,1532.210000,9.6160E-008,1532.210000,9.6160E-008,1532.210000,9.6160E-008,1532.210000,9.6160E-008,1532.210000,9.6160E-008,1532.210000,9.6160E-008
1532.370000,6.2560E-008,1532.370000,6.2560E-008,1532.370000,6.2560E-008,1532.370000,6.2560E-008,1532.370000,6.2560E-008,1532.370000,6.2560E-008,1532.370000,6.2560E-008,1532.370000,6.2560E-008,1532.370000,6.2560E-008,1532.370000,6.2560E-008
1532.530000,5.7280E-008,1532.530000,5.7280E-008,1532.530000,5.7280E-008,1532.530000,5.7280E-008,1532.530000,5.7280E-008,1532.530000,5.7280E-008,1532.530000,5.7280E-008,1532.530000,5.7280E-008,1532.530000,5.7280E-008,1532.530000,5.7280E-008
1532.690000,3.2070E-008,1532.690000,3.2070E-008,1532.690000,3.2070E-008,1532.690000,3.2070E-008,1532.690000,3.2070E-008,1532.690000,3.2070E-008,1532.690000,3.2070E-008,1532.690000,3.2070E-008,1532.690000,3.2070E-008,1532.690000,3.2070E-008
1532.850000,3.7840E-008,1532.850000,3.7840E-008,1532.850000,3.7840E-008,1532.850000,3.7840E-008,1532.850000,3.7840E-008,1532.850000,3.7840E-008,1532.850000,3.7840E-008,1532.850000,3.7840E-008,1532.850000,3.7840E-008,1532.850000,3.7840E-008
1533.010000,1.0420E-008,1533.010000,1.0420E-008,1533.010000,1.0420E-008,1533.010000,1.0420E-008,1533.010000,1.0420E-008,1533.010000,1.0420E-008,1533.010000,1.0420E-008,1533.010000,1.0420E-008,1533.010000,1.0420E-008,1533.010000,1.0420E-008
1533.170000,1.7840E-008,1533.170000,1.7840E-008,1533.170000,1.7840E-008,1533.170000,1.7840E-008,1533.170000,1.7840E-008,1533.170000,1.7840E-008,1533.170000,1.7840E-008,1533.170000,1.7840E-008,1533.170000,1.7840E-008,1533.170000,1.7840E-008
1533.330000,2.6810E-008,1533.330000,2.6810E-008,1533.330000,2.6810E-008,1533.330000,2.6810E-008,1533.330000,2.6810E-008,1533.330000,2.6810E-008,1533.330000,2.6810E-008,1533.330000,2.6810E-008,1533.330000,2.6810E-008,1533.330000,2.6810E-008
1533.490000,-4.8810E-009,1533.490000,-4.8810E-009,1533.490000,-4.8810E-009,1533.490000,-4.8810E-009,1533.490000,-4.8810E-009,1533.490000,-4.8810E-009,1533.490000,-4.8810E-009,1533.490000,-4.8810E-009,1533.490000,-4.8810E-009,1533.490000,-4.8810E-009
1533.650000,-5.3390E-010,1533.650000,-5.3390E-010,1533.650000,-5.3390E-010,1533.650000,-5.3390E-010,1533.650000,-5.3390E-010,1533.650000,-5.3390E-010,1533.650000,-5.3390E-010,1533.650000,-5.3390E-010,1533.650000,-5.3390E-010,1533.650000,-5.3390E-010
1533.810000,1.2070E-008,1533.810000,1.2070E-008,1533.810000,1.2070E-008,1533.810000,1.2070E-008,1533.810000,1.2070E-008,1533.810000,1.2070E-008,1533.810000,1.2070E-008,1533.810000,1.2070E-008,1533.810000,1.2070E-008,1533.810000,1.2070E-008
1533.970000,3.6830E-009,1533.970000,3.6830E-009,1533.970000,3.6830E-009,1533.970000,3.6830E-009,1533.970000,3.6830E-009,1533.970000,3.6830E-009,1533.970000,3.6830E-009,1533.970000,3.6830E-009,1533.970000,3.6830E-009,1533.970000,3.6830E-009
1534.130000,-1.2010E-008,1534.130000,-1.2010E-008,1534.130000,-1.2010E-008,1534.130000,-1.2010E-008,1534.130000,-1.2010E-008,1534.130000,-1.2010E-008,1534.130000,-1.2010E-008,1534.130000,-1.2010E-008,1534.130000,-1.2010E-008,1534.130000,-1.2010E-008
1534.290000,8.9360E-009,1534.290000,8.9360E-009,1534.290000,8.9360E-009,1534.290000,8.9360E-009,1534.290000,8.9360E-009,1534.290000,8.9360E-009,1534.290000,8.9360E-009,1534.290000,8.9360E-009,1534.290000,8.9360E-009,1534.290000,8.9360E-009
1534.450000,-9.0720E-009,1534.450000,-9.0720E-009,1534.450000,-9.0720E-009,1534.450000,-9.0720E-009,1534.450000,-9.0720E-009,1534.450000,-9.0720E-009,1534.450000,-9.0720E-009,1534.450000,-9.0720E-009,1534.450000,-9.0720E-009,1534.450000,-9.0720E-009
1534.610000,-9.5590E-009,1534.610000,-9.5590E-009,1534.610000,-9.5590E-009,1534.610000,-9.5590E-009,1534.610000,-9.5590E-009,1534.610000,-9.5590E-009,1534.610000,-9.5590E-009,1534.610000,-9.5590E-009,1534.610000,-9.5590E-009,1534.610000,-9.5590E-009
1534.770000,-2.1860E-011,1534.770000,-2.1860E-011,1534.770000,-2.1860E-011,1534.770000,-2.1860E-011,1534.770000,-2.1860E-011,1534.770000,-2.1860E-011,1534.770000,-2.1860E-011,1534.770000,-2.1860E-011,1534.770000,-2.1860E-011,1534.770000,-2.1860E-011
1534.930000,2.0010E-009,1534.930000,2.0010E-009,1534.930000,2.0010E-009,1534.930000,2.0010E-009,1534.930000,2.0010E-009,1534.930000,2.0010E-009,1534.930000,2.0010E-009,1534.930000,2.0010E-009,1534.930000,2.0010E-009,1534.930000,2.0010E-009
1535.090000,1.8490E-008,1535.090000,1.8490E-008,1535.090000,1.8490E-008,1535.090000,1.8490E-008,1535.090000,1.8490E-008,1535.090000,1.8490E-008,1535.090000,1.8490E-008,1535.090000,1.8490E-008,1535.090000,1.8490E-008,1535.090000,1.8490E-008
1535.250000,1.8490E-008,1535.250000,1.8490E-008,1535.250000,1.8490E-008,1535.250000,1.8490E-008,1535.250000,1.8490E-008,1535.250000,1.8490E-008,1535.250000,1.8490E-008,1535.250000,1.8490E-008,1535.250000,1.8490E-008,1535.250000,1.8490E-008
1535.410000,-4.5690E-009,1535.410000,-4.5690E-009,1535.410000,-4.5690E-009,1535.410000,-4.5690E-009,1535.410000,-4.5690E-009,1535.410000,-4.5690E-009,1535.410000,-4.5690E-009,1535.410000,-4.5690E-009,1535.410000,-4.5690E-009,1535.410000,-4.5690E-009
1535.570000,3.3110E-009,1535.570000,3.3110E-009,1535.570000,3.3110E-009,1535.570000,3.3110E-009,1535.570000,3.3110E-009,1535.570000,3.3110E-009,1535.570000,3.3110E-009,1535.570000,3.3110E-009,1535.570000,3.3110E-009,1535.570000,3.3110E-009
1535.730000,-1.5150E-008,1535.730000,-1.5150E-008,1535.730000,-1.5150E-008,1535.730000,-1.5150E-008,1535.730000,-1.5150E-008,1535.730000,-1.5150E-008,1535.730000,-1.5150E-008,1535.730000,-1.5150E-008,1535.730000,-1.5150E-008,1535.730000,-1.5150E-008
1535.890000,3.9520E-010,1535.890000,3.9520E-010,1535.890000,3.9520E-010,1535.890000,3.9520E-010,1535.890000,3.9520E-010,1535.890000,3.9520E-010,1535.890000,3.9520E-010,1535.890000,3.9520E-010,1535.890000,3.9520E-010,1535.890000,3.9520E-010
1536.050000,-5.4040E-009,1536.050000,-5.4040E-009,1536.050000,-5.4040E-009,1536.050000,-5.4040E-009,1536.050000,-5.4040E-009,1536.050000,-5.4040E-009,1536.050000,-5.4040E-009,1536.050000,-5.4040E-009,1536.050000,-5.4040E-009,1536.050000,-5.4040E-009
1536.210000,1.8780E-009,1536.210000,1.8780E-009,1536.210000,1.8780E-009,1536.210000,1.8780E-009,1536.210000,1.8780E-009,1536.210000,1.8780E-009,1536.210000,1.8780E-009,1536.210000,1.8780E-009,1536.210000,1.8780E-009,1536.210000,1.8780E-009
1536.370000,1.2070E-008,1536.370000,1.2070E-008,1536.370000,1.2070E-008,1536.370000,1.2070E-008,1536.370000,1.2070E-008,1536.370000,1.2070E-008,1536.370000,1.2070E-008,1536.370000,1.2070E-008,1536.370000,1.2070E-008,1536.370000,1.2070E-008
1536.530000,-3.5370E-009,1536.530000,-3.5370E-009,1536.530000,-3.5370E-009,1536.530000,-3.5370E-009,1536.530000,-3.5370E-009,1536.530000,-3.5370E-009,1536.530000,-3.5370E-009,1536.530000,-3.5370E-009,1536.530000,-3.5370E-009,1536.530000,-3.5370E-009
1536.690000,4.4380E-009,1536.690000,4.4380E-009,1536.690000,4.4380E-009,1536.690000,4.4380E-009,1536.690000,4.4380E-009,1536.690000,4.4380E-009,1536.690000,4.4380E-009,1536.690000,4.4380E-009,1536.690000,4.4380E-009,1536.690000,4.4380E-009
1536.850000,-1.4710E-009,1536.850000,-1.4710E-009,1536.850000,-1.4710E-009,1536.850000,-1.4710E-009,1536.850000,-1.4710E-009,1536.850000,-1.4710E-009,1536.850000,-1.4710E-009,1536.850000,-1.4710E-009,1536.850000,-1.4710E-009,1536.850000,-1.4710E-009
1537.010000,2.4820E-009,1537.010000,2.4820E-009,1537.010000,2.4820E-009,1537.010000,2.4820E-009,1537.010000,2.4820E-009,1537.010000,2.4820E-009,1537.010000,2.4820E-009,1537.010000,2.4820E-009,1537.010000,2.4820E-009,1537.010000,2.4820E-009
1537.170000,7.7560E-009,1537.170000,7.7560E-009,1537.170000,7.7560E-009,1537.170000,7.7560E-009,1537.170000,7.7560E-009,1537.170000,7.7560E-009,1537.170000,7.7560E-009,1537.170000,7.7560E-009,1537.170000,7.7560E-009,1537.170000,7.7560E-009
1537.330000,-5.8110E-009,1537.330000,-5.8110E-009,1537.330000,-5.8110E-009,1537.330000,-5.8110E-009,1537.330000,-5.8110E-009,1537.330000,-5.8110E-009,1537.330000,-5.8110E-009,1537.330000,-5.8110E-009,1537.330000,-5.8110E-009,1537.330000,-5.8110E-009
1537.490000,-8.3490E-009,1537.490000,-8.3490E-009,1537.490000,-8.3490E-009,1537.490000,-8.3490E-009,1537.490000,-8.3490E-009,1537.490000,-8.3490E-009,1537.490000,-8.3490E-009,1537.490000,-8.3490E-009,1537.490000,-8.3490E-009,1537.490000,-8.3490E-009
1537.650000,4.9210E-009,1537.650000,4.9210E-009,1537.650000,4.9210E-009,1537.650000,4.9210E-009,1537.650000,4.9210E-009,1537.650000,4.9210E-009,1537.650000,4.9210E-009,1537.650000,4.9210E-009,1537.650000,4.9210E-009,1537.650000,4.9210E-009
1537.810000,1.7850E-008,1537.810000,1.7850E-008,1537.810000,1.7850E-008,1537.810000,1.7850E-008,1537.810000,1.7850E-008,1537.810000,1.7850E-008,1537.810000,1.7850E-008,1537.810000,1.7850E-008,1537.810000,1.7850E-008,1537.810000,1.7850E-008
1537.970000,6.8660E-009,1537.970000,6.8660E-009,1537.970000,6.8660E-009,1537.970000,6.8660E-009,1537.970000,6.8660E-009,1537.970000,6.8660E-009,1537.970000,6.8660E-009,1537.970000,6.8660E-009,1537.970000,6.8660E-009,1537.970000,6.8660E-009
1538.130000,1.1920E-008,1538.130000,1.1920E-008,1538.130000,1.1920E-008,1538.130000,1.1920E-008,1538.130000,1.1920E-008,1538.130000,1.1920E-008,1538.130000,1.1920E-008,1538.130000,1.1920E-008,1538.130000,1.1920E-008,1538.130000,1.1920E-008
1538.290000,1.8700E-008,1538.290000,1.8700E-008,1538.290000,1.8700E-008,1538.290000,1.8700E-008,1538.290000,1.8700E-008,1538.290000,1.8700E-008,1538.290000,1.8700E-008,1538.290000,1.8700E-008,1538.290000,1.8700E-008,1538.290000,1.8700E-008
1538.450000,9.1940E-009,1538.450000,9.1940E-009,1538.450000,9.1940E-009,1538.450000,9.1940E-009,1538.450000,9.1940E-009,1538.450000,9.1940E-009,1538.450000,9.1940E-009,1538.450000,9.1940E-009,1538.450000,9.1940E-009,1538.450000,9.1940E-009
1538.610000,9.6000E-009,1538.610000,9.6000E-009,1538.610000,9.6000E-009,1538.610000,9.6000E-009,1538.610000,9.6000E-009,1538.610000,9.6000E-009,1538.610000,9.6000E-009,1538.610000,9.6000E-009,1538.610000,9.6000E-009,1538.610000,9.6000E-009
1538.770000,-6.0630E-009,1538.770000,-6.0630E-009,1538.770000,-6.0630E-009,1538.770000,-6.0630E-009,1538.770000,-6.0630E-009,1538.770000,-6.0630E-009,1538.770000,-6.0630E-009,1538.770000,-6.0630E-009,1538.770000,-6.0630E-009,1538.770000,-6.0630E-009
1538.930000,7.6650E-009,1538.930000,7.6650E-009,1538.930000,7.6650E-009,1538.930000,7.6650E-009,1538.930000,7.6650E-009,1538.930000,7.6650E-009,1538.930000,7.6650E-009,1538.930000,7.6650E-009,1538.930000,7.6650E-009,1538.930000,7.6650E-009
1539.090000,1.2250E-008,1539.090000,1.2250E-008,1539.090000,1.2250E-008,1539.090000,1.2250E-008,1539.090000,1.2250E-008,1539.090000,1.2250E-008,1539.090000,1.2250E-008,1539.090000,1.2250E-008,1539.090000,1.2250E-008,1539.090000,1.2250E-008
1539.250000,1.1880E-008,1539.250000,1.1880E-008,1539.250000,1.1880E-008,1539.250000,1.1880E-008,1539.250000,1.1880E-008,1539.250000,1.1880E-008,1539.250000,1.1880E-008,1539.250000,1.1880E-008,1539.250000,1.1880E-008,1539.250000,1.1880E-008
1539.410000,3.5120E-008,1539.410000,3.5120E-008,1539.410000,3.5120E-008,1539.410000,3.5120E-008,1539.410000,3.5120E-008,1539.410000,3.5120E-008,1539.410000,3.5120E-008,1539.410000,3.5120E-008,1539.410000,3.5120E-008,1539.410000,3.5120E-008
1539.570000,2.7200E-008,1539.570000,2.7200E-008,1539.570000,2.7200E-008,1539.570000,2.7200E-008,1539.570000,2.7200E-008,1539.570000,2.7200E-008,1539.570000,2.7200E-008,1539.570000,2.7200E-008,1539.570000,2.7200E-008,1539.570000,2.7200E-008
1539.730000,2.4070E-008,1539.730000,2.4070E-008,1539.730000,2.4070E-008,1539.730000,2.4070E-008,1539.730000,2.4070E-008,1539.730000,2.4070E-008,1539.730000,2.4070E-008,1539.730000,2.4070E-008,1539.730000,2.4070E-008,1539.730000,2.4070E-008
1539.890000,4.1130E-008,1539.890000,4.1130E-008,1539.890000,4.1130E-008,1539.890000,4.1130E-008,1539.890000,4.1130E-008,1539.890000,4.1130E-008,1539.890000,4.1130E-008,1539.890000,4.1130E-008,1539.890000,4.1130E-008,1539.890000,4.1130E-008
1540.050000,4.7110E-008,1540.050000,4.7110E-008,1540.050000,4.7110E-008,1540.050000,4.7110E-008,1540.050000,4.7110E-008,1540.050000,4.7110E-008,1540.050000,4.7110E-008,1540.050000,4.7110E-008,1540.050000,4.7110E-008,1540.050000,4.7110E-008
1540.210000,6.1220E-008,1540.210000,6.1220E-008,1540.210000,6.1220E-008,1540.210000,6.1220E-008,1540.210000,6.1220E-008,1540.210000,6.1220E-008,1540.210000,6.1220E-008,1540.210000,6.1220E-008,1540.210000,6.1220E-008,1540.210000,6.1220E-008
1540.370000,9.5940E-008,1540.370000,9.5940E-008,1540.370000,9.5940E-008,1540.370000,9.5940E-008,1540.370000,9.5940E-008,1540.370000,9.5940E-008,1540.370000,9.5940E-008,1540.370000,9.5940E-008,1540.370000,9.5940E-008,1540.370000,9.5940E-008
1540.530000,1.2670E-007,1540.530000,1.2670E-007,1540.530000,1.2670E-007,1540.530000,1.2670E-007,1540.530000,1.2670E-007,1540.530000,1.2670E-007,1540.530000,1.2670E-007,1540.530000,1.2670E-007,1540.530000,1.2670E-007,1540.530000,1.2670E-007
1540.690000,2.2610E-007,1540.690000,2.2610E-007,1540.690000,2.2610E-007,1540.690000,2.2610E-007,1540.690000,2.2610E-007,1540.690000,2.2610E-007,1540.690000,2.2610E-007,1540.690000,2.2610E-007,1540.690000,2.2610E-007,1540.690000,2.2610E-007
1540.850000,4.6570E-007,1540.850000,4.6570E-007,1540.850000,4.6570E-007,1540.850000,4.6570E-007,1540.850000,4.6570E-007,1540.850000,4.6570E-007,1540.850000,4.6570E-007,1540.850000,4.6570E-007,1540.850000,4.6570E-007,1540.850000,4.6570E-007
1541.010000,6.6060E-007,1541.010000,6.6060E-007,1541.010000,6.6060E-007,1541.010000,6.6060E-007,1541.010000,6.6060E-007,1541.010000,6.6060E-007,1541.010000,6.6060E-007,1541.010000,6.6060E-007,1541.010000,6.6060E-007,1541.010000,6.6060E-007
1541.170000,1.2580E-006,1541.170000,1.2580E-006,1541.170000,1.2580E-006,1541.170000,1.2580E-006,1541.170000,1.2580E-006,1541.170000,1.2580E-006,1541.170000,1.2580E-006,1541.170000,1.2580E-006,1541.170000,1.2580E-006,1541.170000,1.2580E-006
1541.330000,2.6300E-006,1541.330000,2.6300E-006,1541.330000,2.6300E-006,1541.330000,2.6300E-006,1541.330000,2.6300E-006,1541.330000,2.6300E-006,1541.330000,2.6300E-006,1541.330000,2.6300E-006,1541.330000,2.6300E-006,1541.330000,2.6300E-006
1541.490000,3.0910E-006,1541.490000,3.0910E-006,1541.490000,3.0910E-006,1541.490000,3.0910E-006,1541.490000,3.0910E-006,1541.490000,3.0910E-006,1541.490000,3.0910E-006,1541.490000,3.0910E-006,1541.490000,3.0910E-006,1541.490000,3.0910E-006
1541.650000,2.5360E-006,1541.650000,2.5360E-006,1541.650000,2.5360E-006,1541.650000,2.5360E-006,1541.650000,2.5360E-006,1541.650000,2.5360E-006,1541.650000,2.5360E-006,1541.650000,2.5360E-006,1541.650000,2.5360E-006,1541.650000,2.5360E-006
1541.810000,2.2050E-006,1541.810000,2.2050E-006,1541.810000,2.2050E-006,1541.810000,2.2050E-006,1541.810000,2.2050E-006,1541.810000,2.2050E-006,1541.810000,2.2050E-006,1541.810000,2.2050E-006,1541.810000,2.2050E-006,1541.810000,2.2050E-006
1541.970000,1.5630E-006,1541.970000,1.5630E-006,1541.970000,1.5630E-006,1541.970000,1.5630E-006,1541.970000,1.5630E-006,1541.970000,1.5630E-006,1541.970000,1.5630E-006,1541.970000,1.5630E-006,1541.970000,1.5630E-006,1541.970000,1.5630E-006
1542.130000,1.0510E-006,1542.130000,1.0510E-006,1542.130000,1.0510E-006,1542.130000,1.0510E-006,1542.130000,1.0510E-006,1542.130000,1.0510E-006,1542.130000,1.0510E-006,1542.130000,1.0510E-006,1542.130000,1.0510E-006,1542.130000,1.0510E-006
1542.290000,9.2420E-007,1542.290000,9.2420E-007,1542.290000,9.2420E-007,1542.290000,9.2420E-007,1542.290000,9.2420E-007,1542.290000,9.2420E-007,1542.290000,9.2420E-007,1542.290000,9.2420E-007,1542.290000,9.2420E-007,1542.290000,9.2420E-007
1542.450000,7.8390E-007,1542.450000,7.8390E-007,1542.450000,7.8390E-007,1542.450000,7.8390E-007,1542.450000,7.8390E-007,1542.450000,7.8390E-007,1542.450000,7.8390E-007,1542.450000,7.8390E-007,1542.450000,7.8390E-007,1542.450000,7.8390E-007
1542.610000,5.5940E-007,1542.610000,5.5940E-007,1542.610000,5.5940E-007,1542.610000,5.5940E-007,1542.610000,5.5940E-007,1542.610000,5.5940E-007,1542.610000,5.5940E-007,1542.610000,5.5940E-007,1542.610000,5.5940E-007,1542.610000,5.5940E-007
1542.770000,5.8560E-007,1542.770000,5.8560E-007,1542.770000,5.8560E-007,1542.770000,5.8560E-007,1542.770000,5.8560E-007,1542.770000,5.8560E-007,1542.770000,5.8560E-007,1542.770000,5.8560E-007,1542.770000,5.8560E-007,1542.770000,5.8560E-007
1542.930000,5.2900E-007,1542.930000,5.2900E-007,1542.930000,5.2900E-007,1542.930000,5.2900E-007,1542.930000,5.2900E-007,1542.930000,5.2900E-007,1542.930000,5.2900E-007,1542.930000,5.2900E-007,1542.930000,5.2900E-007,1542.930000,5.2900E-007
1543.090000,4.5610E-007,1543.090000,4.5610E-007,1543.090000,4.5610E-007,1543.090000,4.5610E-007,1543.090000,4.5610E-007,1543.090000,4.5610E-007,1543.090000,4.5610E-007,1543.090000,4.5610E-007,1543.090000,4.5610E-007,1543.090000,4.5610E-007
1543.250000,4.6070E-007,1543.250000,4.6070E-007,1543.250000,4.6070E-007,1543.250000,4.6070E-007,1543.250000,4.6070E-007,1543.250000,4.6070E-007,1543.250000,4.6070E-007,1543.250000,4.6070E-007,1543.250000,4.6070E-007,1543.250000,4.6070E-007
1543.410000,5.0430E-007,1543.410000,5.0430E-007,1543.410000,5.0430E-007,1543.410000,5.0430E-007,1543.410000,5.0430E-007,1543.410000,5.0430E-007,1543.410000,5.0430E-007,1543.410000,5.0430E-007,1543.410000,5.0430E-007,1543.410000,5.0430E-007
1543.570000,3.8140E-007,1543.570000,3.8140E-007,1543.570000,3.8140E-007,1543.570000,3.8140E-007,1543.570000,3.8140E-007,1543.570000,3.8140E-007,1543.570000,3.8140E-007,1543.570000,3.8140E-007,1543.570000,3.8140E-007,1543.570000,3.8140E-007
1543.730000,4.0560E-007,1543.730000,4.0560E-007,1543.730000,4.0560E-007,1543.730000,4.0560E-007,1543.730000,4.0560E-007,1543.730000,4.0560E-007,1543.730000,4.0560E-007,1543.730000,4.0560E-007,1543.730000,4.0560E-007,1543.730000,4.0560E-007
1543.890000,5.1270E-007,1543.890000,5.1270E-007,1543.890000,5.1270E-007,1543.890000,5.1270E-007,1543.890000,5.1270E-007,1543.890000,5.1270E-007,1543.890000,5.1270E-007,1543.890000,5.1270E-007,1543.890000,5.1270E-007,1543.890000,5.1270E-007
1544.050000,4.6350E-007,1544.050000,4.6350E-007,1544.050000,4.6350E-007,1544.050000,4.6350E-007,1544.050000,4.6350E-007,1544.050000,4.6350E-007,1544.050000,4.6350E-007,1544.050000,4.6350E-007,1544.050000,4.6350E-007,1544.050000,4.6350E-007
1544.210000,4.2840E-007,1544.210000,4.2840E-007,1544.210000,4.2840E-007,1544.210000,4.2840E-007,1544.210000,4.2840E-007,1544.210000,4.2840E-007,1544.210000,4.2840E-007,1544.210000,4.2840E-007,1544.210000,4.2840E-007,1544.210000,4.2840E-007
1544.370000,4.9400E-007,1544.370000,4.9400E-007,1544.370000,4.9400E-007,1544.370000,4.9400E-007,1544.370000,4.9400E-007,1544.370000,4.9400E-007,1544.370000,4.9400E-007,1544.370000,4.9400E-007,1544.370000,4.9400E-007,1544.370000,4.9400E-007
1544.530000,4.7380E-007,1544.530000,4.7380E-007,1544.530000,4.7380E-007,1544.530000,4.7380E-007,1544.530000,4.7380E-007,1544.530000,4.7380E-007,1544.530000,4.7380E-007,1544.530000,4.7380E-007,1544.530000,4.7380E-007,1544.530000,4.7380E-007
1544.690000,4.5050E-007,1544.690000,4.5050E-007,1544.690000,4.5050E-007,1544.690000,4.5050E-007,1544.690000,4.5050E-007,1544.690000,4.5050E-007,1544.690000,4.5050E-007,1544.690000,4.5050E-007,1544.690000,4.5050E-007,1544.690000,4.5050E-007
1544.850000,6.0070E-007,1544.850000,6.0070E-007,1544.850000,6.0070E-007,1544.850000,6.0070E-007,1544.850000,6.0070E-007,1544.850000,6.0070E-007,1544.850000,6.0070E-007,1544.850000,6.0070E-007,1544.850000,6.0070E-007,1544.850000,6.0070E-007
1545.010000,5.7180E-007,1545.010000,5.7180E-007,1545.010000,5.7180E-007,1545.010000,5.7180E-007,1545.010000,5.7180E-007,1545.010000,5.7180E-007,1545.010000,5.7180E-007,1545.010000,5.7180E-007,1545.010000,5.7180E-007,1545.010000,5.7180E-007
1545.170000,4.9710E-007,1545.170000,4.9710E-007,1545.170000,4.9710E-007,1545.170000,4.9710E-007,1545.170000,4.9710E-007,1545.170000,4.9710E-007,1545.170000,4.9710E-007,1545.170000,4.9710E-007,1545.170000,4.9710E-007,1545.170000,4.9710E-007
1545.330000,6.0670E-007,1545.330000,6.0670E-007,1545.330000,6.0670E-007,1545.330000,6.0670E-007,1545.330000,6.0670E-007,1545.330000,6.0670E-007,1545.330000,6.0670E-007,1545.330000,6.0670E-007,1545.330000,6.0670E-007,1545.330000,6.0670E-007
1545.490000,6.9410E-007,1545.490000,6.9410E-007,1545.490000,6.9410E-007,1545.490000,6.9410E-007,1545.490000,6.9410E-007,1545.490000,6.9410E-007,1545.490000,6.9410E-007,1545.490000,6.9410E-007,1545.490000,6.9410E-007,1545.490000,6.9410E-007
1545.650000,5.9360E-007,1545.650000,5.9360E-007,1545.650000,5.9360E-007,1545.650000,5.9360E-007,1545.650000,5.9360E-007,1545.650000,5.9360E-007,1545.650000,5.9360E-007,1545.650000,5.9360E-007,1545.650000,5.9360E-007,1545.650000,5.9360E-007
1545.810000,7.0360E-007,1545.810000,7.0360E-007,1545.810000,7.0360E-007,1545.810000,7.0360E-007,1545.810000,7.0360E-007,1545.810000,7.0360E-007,1545.810000,7.0360E-007,1545.810000,7.0360E-007,1545.810000,7.0360E-007,1545.810000,7.0360E-007
1545.970000,8.0930E-007,1545.970000,8.0930E-007,1545.970000,8.0930E-007,1545.970000,8.0930E-007,1545.970000,8.0930E-007,1545.970000,8.0930E-007,1545.970000,8.0930E-007,1545.970000,8.0930E-007,1545.970000,8.0930E-007,1545.970000,8.0930E-007
1546.130000,7.0540E-007,1546.130000,7.0540E-007,1546.130000,7.0540E-007,1546.130000,7.0540E-007,1546.130000,7.0540E-007,1546.130000,7.0540E-007,1546.130000,7.0540E-007,1546.130000,7.0540E-007,1546.130000,7.0540E-007,1546.130000,7.0540E-007
1546.290000,7.4670E-007,1546.290000,7.4670E-007,1546.290000,7.4670E-007,1546.290000,7.4670E-007,1546.290000,7.4670E-007,1546.290000,7.4670E-007,1546.290000,7.4670E-007,1546.290000,7.4670E-007,1546.290000,7.4670E-007,1546.290000,7.4670E-007
1546.450000,9.4670E-007,1546.450000,9.4670E-007,1546.450000,9.4670E-007,1546.450000,9.4670E-007,1546.450000,9.4670E-007,1546.450000,9.4670E-007,1546.450000,9.4670E-007,1546.450000,9.4670E-007,1546.450000,9.4670E-007,1546.450000,9.4670E-007
1546.610000,8.7590E-007,1546.610000,8.7590E-007,1546.610000,8.7590E-007,1546.610000,8.7590E-007,1546.610000,8.7590E-007,1546.610000,8.7590E-007,1546.610000,8.7590E-007,1546.610000,8.7590E-007,1546.610000,8.7590E-007,1546.610000,8.7590E-007
1546.770000,8.4160E-007,1546.770000,8.4160E-007,1546.770000,8.4160E-007,1546.770000,8.4160E-007,1546.770000,8.4160E-007,1546.770000,8.4160E-007,1546.770000,8.4160E-007,1546.770000,8.4160E-007,1546.770000,8.4160E-007,1546.770000,8.4160E-007
1546.930000,1.0800E-006,1546.930000,1.0800E-006,1546.930000,1.0800E-006,1546.930000,1.0800E-006,1546.930000,1.0800E-006,1546.930000,1.0800E-006,1546.930000,1.0800E-006,1546.930000,1.0800E-006,1546.930000,1.0800E-006,1546.930000,1.0800E-006
1547.090000,1.0460E-006,1547.090000,1.0460E-006,1547.090000,1.0460E-006,1547.090000,1.0460E-006,1547.090000,1.0460E-006,1547.090000,1.0460E-006,1547.090000,1.0460E-006,1547.090000,1.0460E-006,1547.090000,1.0460E-006,1547.090000,1.0460E-006
1547.250000,9.5870E-007,1547.250000,9.5870E-007,1547.250000,9.5870E-007,1547.250000,9.5870E-007,1547.250000,9.5870E-007,1547.250000,9.5870E-007,1547.250000,9.5870E-007,1547.250000,9.5870E-007,1547.250000,9.5870E-007,1547.250000,9.5870E-007
1547.410000,1.2340E-006,1547.410000,1.2340E-006,1547.410000,1.2340E-006,1547.410000,1.2340E-006,1547.410000,1.2340E-006,1547.410000,1.2340E-006,1547.410000,1.2340E-006,1547.410000,1.2340E-006,1547.410000,1.2340E-006,1547.410000,1.2340E-006
