File,WaveData20070101_028.csv,
1523.570000,-2.3370E-009,1523.570000,-2.3370E-009,1523.570000,-2.3370E-009,1523.570000,-2.3370E-009,1523.570000,-2.3370E-009,1523.570000,-2.3370E-009,1523.570000,-2.3370E-009,1523.570000,-2.3370E-009,1523.570000,-2.3370E-009,1523.570000,-2.3370E-009
1523.730000,2.0320E-009,1523.730000,2.0320E-009,1523.730000,2.0320E-009,1523.730000,2.0320E-009,1523.730000,2.0320E-009,1523.730000,2.0320E-009,1523.730000,2.0320E-009,1523.730000,2.0320E-009,1523.730000,2.0320E-009,1523.730000,2.0320E-009
1523.890000,3.6950E-010,1523.890000,3.6950E-010,1523.890000,3.6950E-010,1523.890000,3.6950E-010,1523.890000,3.6950E-010,1523.890000,3.6950E-010,1523.890000,3.6950E-010,1523.890000,3.6950E-010,1523.890000,3.6950E-010,1523.890000,3.6950E-010
1524.050000,-1.0730E-008,1524.050000,-1.0730E-008,1524.050000,-1.0730E-008,1524.050000,-1.0730E-008,1524.050000,-1.0730E-008,1524.050000,-1.0730E-008,1524.050000,-1.0730E-008,1524.050000,-1.0730E-008,1524.050000,-1.0730E-008,1524.050000,-1.0730E-008
1524.210000,1.8900E-009,1524.210000,1.8900E-009,1524.210000,1.8900E-009,1524.210000,1.8900E-009,1524.210000,1.8900E-009,1524.210000,1.8900E-009,1524.210000,1.8900E-009,1524.210000,1.8900E-009,1524.210000,1.8900E-009,1524.210000,1.8900E-009
1524.370000,4.9970E-010,1524.370000,4.9970E-010,1524.370000,4.9970E-010,1524.370000,4.9970E-010,1524.370000,4.9970E-010,1524.370000,4.9970E-010,1524.370000,4.9970E-010,1524.370000,4.9970E-010,1524.370000,4.9970E-010,1524.370000,4.9970E-010
1524.530000,5.5930E-009,1524.530000,5.5930E-009,1524.530000,5.5930E-009,1524.530000,5.5930E-009,1524.530000,5.5930E-009,1524.530000,5.5930E-009,1524.530000,5.5930E-009,1524.530000,5.5930E-009,1524.530000,5.5930E-009,1524.530000,5.5930E-009
1524.690000,3.0720E-009,1524.690000,3.0720E-009,1524.690000,3.0720E-009,1524.690000,3.0720E-009,1524.690000,3.0720E-009,1524.690000,3.0720E-009,1524.690000,3.0720E-009,1524.690000,3.0720E-009,1524.690000,3.0720E-009,1524.690000,3.0720E-009
1524.850000,-5.7850E-009,1524.850000,-5.7850E-009,1524.850000,-5.7850E-009,1524.850000,-5.7850E-009,1524.850000,-5.7850E-009,1524.850000,-5.7850E-009,1524.850000,-5.7850E-009,1524.850000,-5.7850E-009,1524.850000,-5.7850E-009,1524.850000,-5.7850E-009
1525.010000,-2.4410E-009,1525.010000,-2.4410E-009,1525.010000,-2.4410E-009,1525.010000,-2.4410E-009,1525.010000,-2.4410E-009,1525.010000,-2.4410E-009,1525.010000,-2.4410E-009,1525.010000,-2.4410E-009,1525.010000,-2.4410E-009,1525.010000,-2.4410E-009
1525.170000,-7.8880E-009,1525.170000,-7.8880E-009,1525.170000,-7.8880E-009,1525.170000,-7.8880E-009,1525.170000,-7.8880E-009,1525.170000,-7.8880E-009,1525.170000,-7.8880E-009,1525.170000,-7.8880E-009,1525.170000,-7.8880E-009,1525.170000,-7.8880E-009
1525.330000,-1.9730E-009,1525.330000,-1.9730E-009,1525.330000,-1.9730E-009,1525.330000,-1.9730E-009,1525.330000,-1.9730E-009,1525.330000,-1.9730E-009,1525.330000,-1.9730E-009,1525.330000,-1.9730E-009,1525.330000,-1.9730E-009,1525.330000,-1.9730E-009
1525.490000,-2.8630E-009,1525.490000,-2.8630E-009,1525.490000,-2.8630E-009,1525.490000,-2.8630E-009,1525.490000,-2.8630E-009,1525.490000,-2.8630E-009,1525.490000,-2.8630E-009,1525.490000,-2.8630E-009,1525.490000,-2.8630E-009,1525.490000,-2.8630E-009
1525.650000,7.8390E-009,1525.650000,7.8390E-009,1525.650000,7.8390E-009,1525.650000,7.8390E-009,1525.650000,7.8390E-009,1525.650000,7.8390E-009,1525.650000,7.8390E-009,1525.650000,7.8390E-009,1525.650000,7.8390E-009,1525.650000,7.8390E-009
1525.810000,-1.0870E-008,1525.810000,-1.0870E-008,1525.810000,-1.0870E-008,1525.810000,-1.0870E-008,1525.810000,-1.0870E-008,1525.810000,-1.0870E-008,1525.810000,-1.0870E-008,1525.810000,-1.0870E-008,1525.810000,-1.0870E-008,1525.810000,-1.0870E-008
1525.970000,-1.4900E-008,1525.970000,-1.4900E-008,1525.970000,-1.4900E-008,1525.970000,-1.4900E-008,1525.970000,-1.4900E-008,1525.970000,-1.4900E-008,1525.970000,-1.4900E-008,1525.970000,-1.4900E-008,1525.970000,-1.4900E-008,1525.970000,-1.4900E-008
1526.130000,-2.2610E-008,1526.130000,-2.2610E-008,1526.130000,-2.2610E-008,1526.130000,-2.2610E-008,1526.130000,-2.2610E-008,1526.130000,-2.2610E-008,1526.130000,-2.2610E-008,1526.130000,-2.2610E-008,1526.130000,-2.2610E-008,1526.130000,-2.2610E-008
1526.290000,-1.3250E-008,1526.290000,-1.3250E-008,1526.290000,-1.3250E-008,1526.290000,-1.3250E-008,1526.290000,-1.3250E-008,1526.290000,-1.3250E-008,1526.290000,-1.3250E-008,1526.290000,-1.3250E-008,1526.290000,-1.3250E-008,1526.290000,-1.3250E-008
1526.450000,-1.4740E-008,1526.450000,-1.4740E-008,1526.450000,-1.4740E-008,1526.450000,-1.4740E-008,1526.450000,-1.4740E-008,1526.450000,-1.4740E-008,1526.450000,-1.4740E-008,1526.450000,-1.4740E-008,1526.450000,-1.4740E-008,1526.450000,-1.4740E-008
1526.610000,2.2690E-009,1526.610000,2.2690E-009,1526.610000,2.2690E-009,1526.610000,2.2690E-009,1526.610000,2.2690E-009,1526.610000,2.2690E-009,1526.610000,2.2690E-009,1526.610000,2.2690E-009,1526.610000,2.2690E-009,1526.610000,2.2690E-009
1526.770000,-1.1810E-008,1526.770000,-1.1810E-008,1526.770000,-1.1810E-008,1526.770000,-1.1810E-008,1526.770000,-1.1810E-008,1526.770000,-1.1810E-008,1526.770000,-1.1810E-008,1526.770000,-1.1810E-008,1526.770000,-1.1810E-008,1526.770000,-1.1810E-008
1526.930000,-1.0110E-008,1526.930000,-1.0110E-008,1526.930000,-1.0110E-008,1526.930000,-1.0110E-008,1526.930000,-1.0110E-008,1526.930000,-1.0110E-008,1526.930000,-1.0110E-008,1526.930000,-1.0110E-008,1526.930000,-1.0110E-008,1526.930000,-1.0110E-008
1527.090000,1.6250E-008,1527.090000,1.6250E-008,1527.090000,1.6250E-008,1527.090000,1.6250E-008,1527.090000,1.6250E-008,1527.090000,1.6250E-008,1527.090000,1.6250E-008,1527.090000,1.6250E-008,1527.090000,1.6250E-008,1527.090000,1.6250E-008
1527.250000,-1.3790E-008,1527.250000,-1.3790E-008,1527.250000,-1.3790E-008,1527.250000,-1.3790E-008,1527.250000,-1.3790E-008,1527.250000,-1.3790E-008,1527.250000,-1.3790E-008,1527.250000,-1.3790E-008,1527.250000,-1.3790E-008,1527.250000,-1.3790E-008
1527.410000,5.3240E-009,1527.410000,5.3240E-009,1527.410000,5.3240E-009,1527.410000,5.3240E-009,1527.410000,5.3240E-009,1527.410000,5.3240E-009,1527.410000,5.3240E-009,1527.410000,5.3240E-009,1527.410000,5.3240E-009,1527.410000,5.3240E-009
1527.570000,5.2500E-009,1527.570000,5.2500E-009,1527.570000,5.2500E-009,1527.570000,5.2500E-009,1527.570000,5.2500E-009,1527.570000,5.2500E-009,1527.570000,5.2500E-009,1527.570000,5.2500E-009,1527.570000,5.2500E-009,1527.570000,5.2500E-009
1527.730000,1.5690E-009,1527.730000,1.5690E-009,1527.730000,1.5690E-009,1527.730000,1.5690E-009,1527.730000,1.5690E-009,1527.730000,1.5690E-009,1527.730000,1.5690E-009,1527.730000,1.5690E-009,1527.730000,1.5690E-009,1527.730000,1.5690E-009
1527.890000,1.9440E-008,1527.890000,1.9440E-008,1527.890000,1.9440E-008,1527.890000,1.9440E-008,1527.890000,1.9440E-008,1527.890000,1.9440E-008,1527.890000,1.9440E-008,1527.890000,1.9440E-008,1527.890000,1.9440E-008,1527.890000,1.9440E-008
1528.050000,4.3200E-009,1528.050000,4.3200E-009,1528.050000,4.3200E-009,1528.050000,4.3200E-009,1528.050000,4.3200E-009,1528.050000,4.3200E-009,1528.050000,4.3200E-009,1528.050000,4.3200E-009,1528.050000,4.3200E-009,1528.050000,4.3200E-009
1528.210000,-2.9800E-009,1528.210000,-2.9800E-009,1528.210000,-2.9800E-009,1528.210000,-2.9800E-009,1528.210000,-2.9800E-009,1528.210000,-2.9800E-009,1528.210000,-2.9800E-009,1528.210000,-2.9800E-009,1528.210000,-2.9800E-009,1528.210000,-2.9800E-009
1528.370000,-1.5270E-008,1528.370000,-1.5270E-008,1528.370000,-1.5270E-008,1528.370000,-1.5270E-008,1528.370000,-1.5270E-008,1528.370000,-1.5270E-008,1528.370000,-1.5270E-008,1528.370000,-1.5270E-008,1528.370000,-1.5270E-008,1528.370000,-1.5270E-008
1528.530000,2.6780E-008,1528.530000,2.6780E-008,1528.530000,2.6780E-008,1528.530000,2.6780E-008,1528.530000,2.6780E-008,1528.530000,2.6780E-008,1528.530000,2.6780E-008,1528.530000,2.6780E-008,1528.530000,2.6780E-008,1528.530000,2.6780E-008
1528.690000,-1.8730E-008,1528.690000,-1.8730E-008,1528.690000,-1.8730E-008,1528.690000,-1.8730E-008,1528.690000,-1.8730E-008,1528.690000,-1.8730E-008,1528.690000,-1.8730E-008,1528.690000,-1.8730E-008,1528.690000,-1.8730E-008,1528.690000,-1.8730E-008
1528.850000,2.8350E-009,1528.850000,2.8350E-009,1528.850000,2.8350E-009,1528.850000,2.8350E-009,1528.850000,2.8350E-009,1528.850000,2.8350E-009,1528.850000,2.8350E-009,1528.850000,2.8350E-009,1528.850000,2.8350E-009,1528.850000,2.8350E-009
1529.010000,-1.1750E-008,1529.010000,-1.1750E-008,1529.010000,-1.1750E-008,1529.010000,-1.1750E-008,1529.010000,-1.1750E-008,1529.010000,-1.1750E-008,1529.010000,-1.1750E-008,1529.010000,-1.1750E-008,1529.010000,-1.1750E-008,1529.010000,-1.1750E-008
1529.170000,-4.0010E-009,1529.170000,-4.0010E-009,1529.170000,-4.0010E-009,1529.170000,-4.0010E-009,1529.170000,-4.0010E-009,1529.170000,-4.0010E-009,1529.170000,-4.0010E-009,1529.170000,-4.0010E-009,1529.170000,-4.0010E-009,1529.170000,-4.0010E-009
1529.330000,-8.8200E-009,1529.330000,-8.8200E-009,1529.330000,-8.8200E-009,1529.330000,-8.8200E-009,1529.330000,-8.8200E-009,1529.330000,-8.8200E-009,1529.330000,-8.8200E-009,1529.330000,-8.8200E-009,1529.330000,-8.8200E-009,1529.330000,-8.8200E-009
1529.490000,7.9030E-010,1529.490000,7.9030E-010,1529.490000,7.9030E-010,1529.490000,7.9030E-010,1529.490000,7.9030E-010,1529.490000,7.9030E-010,1529.490000,7.9030E-010,1529.490000,7.9030E-010,1529.490000,7.9030E-010,1529.490000,7.9030E-010
1529.650000,-6.4910E-009,1529.650000,-6.4910E-009,1529.650000,-6.4910E-009,1529.650000,-6.4910E-009,1529.650000,-6.4910E-009,1529.650000,-6.4910E-009,1529.650000,-6.4910E-009,1529.650000,-6.4910E-009,1529.650000,-6.4910E-009,1529.650000,-6.4910E-009
1529.810000,-8.3100E-009,1529.810000,-8.3100E-009,1529.810000,-8.3100E-009,1529.810000,-8.3100E-009,1529.810000,-8.3100E-009,1529.810000,-8.3100E-009,1529.810000,-8.3100E-009,1529.810000,-8.3100E-009,1529.810000,-8.3100E-009,1529.810000,-8.3100E-009
1529.970000,1.0480E-008,1529.970000,1.0480E-008,1529.970000,1.0480E-008,1529.970000,1.0480E-008,1529.970000,1.0480E-008,1529.970000,1.0480E-008,1529.970000,1.0480E-008,1529.970000,1.0480E-008,1529.970000,1.0480E-008,1529.970000,1.0480E-008
1530.130000,3.0000E-009,1530.130000,3.0000E-009,1530.130000,3.0000E-009,1530.130000,3.0000E-009,1530.130000,3.0000E-009,1530.130000,3.0000E-009,1530.130000,3.0000E-009,1530.130000,3.0000E-009,1530.130000,3.0000E-009,1530.130000,3.0000E-009
1530.290000,8.7870E-009,1530.290000,8.7870E-009,1530.290000,8.7870E-009,1530.290000,8.7870E-009,1530.290000,8.7870E-009,1530.290000,8.7870E-009,1530.290000,8.7870E-009,1530.290000,8.7870E-009,1530.290000,8.7870E-009,1530.290000,8.7870E-009
1530.450000,1.3280E-008,1530.450000,1.3280E-008,1530.450000,1.3280E-008,1530.450000,1.3280E-008,1530.450000,1.3280E-008,1530.450000,1.3280E-008,1530.450000,1.3280E-008,1530.450000,1.3280E-008,1530.450000,1.3280E-008,1530.450000,1.3280E-008
1530.610000,-3.0920E-009,1530.610000,-3.0920E-009,1530.610000,-3.0920E-009,1530.610000,-3.0920E-009,1530.610000,-3.0920E-009,1530.610000,-3.0920E-009,1530.610000,-3.0920E-009,1530.610000,-3.0920E-009,1530.610000,-3.0920E-009,1530.610000,-3.0920E-009
1530.770000,2.2530E-008,1530.770000,2.2530E-008,1530.770000,2.2530E-008,1530.770000,2.2530E-008,1530.770000,2.2530E-008,1530.770000,2.2530E-008,1530.770000,2.2530E-008,1530.770000,2.2530E-008,1530.770000,2.2530E-008,1530.770000,2.2530E-008
1530.930000,-1.6890E-008,1530.930000,-1.6890E-008,1530.930000,-1.6890E-008,1530.930000,-1.6890E-008,1530.930000,-1.6890E-008,1530.930000,-1.6890E-008,1530.930000,-1.6890E-008,1530.930000,-1.6890E-008,1530.930000,-1.6890E-008,1530.930000,-1.6890E-008
1531.090000,2.0300E-008,1531.090000,2.0300E-008,1531.090000,2.0300E-008,1531.090000,2.0300E-008,1531.090000,2.0300E-008,1531.090000,2.0300E-008,1531.090000,2.0300E-008,1531.090000,2.0300E-008,1531.090000,2.0300E-008,1531.090000,2.0300E-008
1531.250000,2.7920E-008,1531.250000,2.7920E-008,1531.250000,2.7920E-008,1531.250000,2.7920E-008,1531.250000,2.7920E-008,1531.250000,2.7920E-008,1531.250000,2.7920E-008,1531.250000,2.7920E-008,1531.250000,2.7920E-008,1531.250000,2.7920E-008
1531.410000,-4.8380E-009,1531.410000,-4.8380E-009,1531.410000,-4.8380E-009,1531.410000,-4.8380E-009,1531.410000,-4.8380E-009,1531.410000,-4.8380E-009,1531.410000,-4.8380E-009,1531.410000,-4.8380E-009,1531.410000,-4.8380E-009,1531.410000,-4.8380E-009
1531.570000,2.7220E-008,1531.570000,2.7220E-008,1531.570000,2.7220E-008,1531.570000,2.7220E-008,1531.570000,2.7220E-008,1531.570000,2.7220E-008,1531.570000,2.7220E-008,1531.570000,2.7220E-008,1531.570000,2.7220E-008,1531.570000,2.7220E-008
1531.730000,-8.7350E-009,1531.730000,-8.7350E-009,1531.730000,-8.7350E-009,1531.730000,-8.7350E-009,1531.730000,-8.7350E-009,1531.730000,-8.7350E-009,1531.730000,-8.7350E-009,1531.730000,-8.7350E-009,1531.730000,-8.7350E-009,1531.730000,-8.7350E-009
