File,WaveData20070101_031.csv,
1531.890000,2.0420E-008,1531.890000,2.0420E-008,1531.890000,2.0420E-008,1531.890000,2.0420E-008,1531.890000,2.0420E-008,1531.890000,2.0420E-008,1531.890000,2.0420E-008,1531.890000,2.0420E-008,1531.890000,2.0420E-008,1531.890000,2.0420E-008
1532.050000,4.2360E-009,1532.050000,4.2360E-009,1532.050000,4.2360E-009,1532.050000,4.2360E-009,1532.050000,4.2360E-009,1532.050000,4.2360E-009,1532.050000,4.2360E-009,1532.050000,4.2360E-009,1532.050000,4.2360E-009,1532.050000,4.2360E-009
1532.210000,2.9590E-008,1532.210000,2.9590E-008,1532.210000,2.9590E-008,1532.210000,2.9590E-008,1532.210000,2.9590E-008,1532.210000,2.9590E-008,1532.210000,2.9590E-008,1532.210000,2.9590E-008,1532.210000,2.9590E-008,1532.210000,2.9590E-008
1532.370000,5.6630E-008,1532.370000,5.6630E-008,1532.370000,5.6630E-008,1532.370000,5.6630E-008,1532.370000,5.6630E-008,1532.370000,5.6630E-008,1532.370000,5.6630E-008,1532.370000,5.6630E-008,1532.370000,5.6630E-008,1532.370000,5.6630E-008
1532.530000,6.7170E-008,1532.530000,6.7170E-008,1532.530000,6.7170E-008,1532.530000,6.7170E-008,1532.530000,6.7170E-008,1532.530000,6.7170E-008,1532.530000,6.7170E-008,1532.530000,6.7170E-008,1532.530000,6.7170E-008,1532.530000,6.7170E-008
1532.690000,7.3270E-008,1532.690000,7.3270E-008,1532.690000,7.3270E-008,1532.690000,7.3270E-008,1532.690000,7.3270E-008,1532.690000,7.3270E-008,1532.690000,7.3270E-008,1532.690000,7.3270E-008,1532.690000,7.3270E-008,1532.690000,7.3270E-008
1532.850000,1.0390E-007,1532.850000,1.0390E-007,1532.850000,1.0390E-007,1532.850000,1.0390E-007,1532.850000,1.0390E-007,1532.850000,1.0390E-007,1532.850000,1.0390E-007,1532.850000,1.0390E-007,1532.850000,1.0390E-007,1532.850000,1.0390E-007
1533.010000,8.7650E-008,1533.010000,8.7650E-008,1533.010000,8.7650E-008,1533.010000,8.7650E-008,1533.010000,8.7650E-008,1533.010000,8.7650E-008,1533.010000,8.7650E-008,1533.010000,8.7650E-008,1533.010000,8.7650E-008,1533.010000,8.7650E-008
1533.170000,1.3630E-007,1533.170000,1.3630E-007,1533.170000,1.3630E-007,1533.170000,1.3630E-007,1533.170000,1.3630E-007,1533.170000,1.3630E-007,1533.170000,1.3630E-007,1533.170000,1.3630E-007,1533.170000,1.3630E-007,1533.170000,1.3630E-007
1533.330000,1.3810E-007,1533.330000,1.3810E-007,1533.330000,1.3810E-007,1533.330000,1.3810E-007,1533.330000,1.3810E-007,1533.330000,1.3810E-007,1533.330000,1.3810E-007,1533.330000,1.3810E-007,1533.330000,1.3810E-007,1533.330000,1.3810E-007
1533.490000,1.0930E-007,1533.490000,1.0930E-007,1533.490000,1.0930E-007,1533.490000,1.0930E-007,1533.490000,1.0930E-007,1533.490000,1.0930E-007,1533.490000,1.0930E-007,1533.490000,1.0930E-007,1533.490000,1.0930E-007,1533.490000,1.0930E-007
1533.650000,1.1950E-007,1533.650000,1.1950E-007,1533.650000,1.1950E-007,1533.650000,1.1950E-007,1533.650000,1.1950E-007,1533.650000,1.1950E-007,1533.650000,1.1950E-007,1533.650000,1.1950E-007,1533.650000,1.1950E-007,1533.650000,1.1950E-007
1533.810000,1.4050E-007,1533.810000,1.4050E-007,1533.810000,1.4050E-007,1533.810000,1.4050E-007,1533.810000,1.4050E-007,1533.810000,1.4050E-007,1533.810000,1.4050E-007,1533.810000,1.4050E-007,1533.810000,1.4050E-007,1533.810000,1.4050E-007
1533.970000,1.8160E-007,1533.970000,1.8160E-007,1533.970000,1.8160E-007,1533.970000,1.8160E-007,1533.970000,1.8160E-007,1533.970000,1.8160E-007,1533.970000,1.8160E-007,1533.970000,1.8160E-007,1533.970000,1.8160E-007,1533.970000,1.8160E-007
1534.130000,1.6820E-007,1534.130000,1.6820E-007,1534.130000,1.6820E-007,1534.130000,1.6820E-007,1534.130000,1.6820E-007,1534.130000,1.6820E-007,1534.130000,1.6820E-007,1534.130000,1.6820E-007,1534.130000,1.6820E-007,1534.130000,1.6820E-007
1534.290000,1.7560E-007,1534.290000,1.7560E-007,1534.290000,1.7560E-007,1534.290000,1.7560E-007,1534.290000,1.7560E-007,1534.290000,1.7560E-007,1534.290000,1.7560E-007,1534.290000,1.7560E-007,1534.290000,1.7560E-007,1534.290000,1.7560E-007
1534.450000,1.6400E-007,1534.450000,1.6400E-007,1534.450000,1.6400E-007,1534.450000,1.6400E-007,1534.450000,1.6400E-007,1534.450000,1.6400E-007,1534.450000,1.6400E-007,1534.450000,1.6400E-007,1534.450000,1.6400E-007,1534.450000,1.6400E-007
1534.610000,9.4870E-008,1534.610000,9.4870E-008,1534.610000,9.4870E-008,1534.610000,9.4870E-008,1534.610000,9.4870E-008,1534.610000,9.4870E-008,1534.610000,9.4870E-008,1534.610000,9.4870E-008,1534.610000,9.4870E-008,1534.610000,9.4870E-008
1534.770000,8.8910E-008,1534.770000,8.8910E-008,1534.770000,8.8910E-008,1534.770000,8.8910E-008,1534.770000,8.8910E-008,1534.770000,8.8910E-008,1534.770000,8.8910E-008,1534.770000,8.8910E-008,1534.770000,8.8910E-008,1534.770000,8.8910E-008
1534.930000,7.7900E-008,1534.930000,7.7900E-008,1534.930000,7.7900E-008,1534.930000,7.7900E-008,1534.930000,7.7900E-008,1534.930000,7.7900E-008,1534.930000,7.7900E-008,1534.930000,7.7900E-008,1534.930000,7.7900E-008,1534.930000,7.7900E-008
1535.090000,3.6330E-008,1535.090000,3.6330E-008,1535.090000,3.6330E-008,1535.090000,3.6330E-008,1535.090000,3.6330E-008,1535.090000,3.6330E-008,1535.090000,3.6330E-008,1535.090000,3.6330E-008,1535.090000,3.6330E-008,1535.090000,3.6330E-008
1535.250000,1.9940E-008,1535.250000,1.9940E-008,1535.250000,1.9940E-008,1535.250000,1.9940E-008,1535.250000,1.9940E-008,1535.250000,1.9940E-008,1535.250000,1.9940E-008,1535.250000,1.9940E-008,1535.250000,1.9940E-008,1535.250000,1.9940E-008
1535.410000,1.1640E-008,1535.410000,1.1640E-008,1535.410000,1.1640E-008,1535.410000,1.1640E-008,1535.410000,1.1640E-008,1535.410000,1.1640E-008,1535.410000,1.1640E-008,1535.410000,1.1640E-008,1535.410000,1.1640E-008,1535.410000,1.1640E-008
1535.570000,2.0310E-008,1535.570000,2.0310E-008,1535.570000,2.0310E-008,1535.570000,2.0310E-008,1535.570000,2.0310E-008,1535.570000,2.0310E-008,1535.570000,2.0310E-008,1535.570000,2.0310E-008,1535.570000,2.0310E-008,1535.570000,2.0310E-008
1535.730000,1.6090E-008,1535.730000,1.6090E-008,1535.730000,1.6090E-008,1535.730000,1.6090E-008,1535.730000,1.6090E-008,1535.730000,1.6090E-008,1535.730000,1.6090E-008,1535.730000,1.6090E-008,1535.730000,1.6090E-008,1535.730000,1.6090E-008
1535.890000,4.5010E-009,1535.890000,4.5010E-009,1535.890000,4.5010E-009,1535.890000,4.5010E-009,1535.890000,4.5010E-009,1535.890000,4.5010E-009,1535.890000,4.5010E-009,1535.890000,4.5010E-009,1535.890000,4.5010E-009,1535.890000,4.5010E-009
1536.050000,9.7760E-010,1536.050000,9.7760E-010,1536.050000,9.7760E-010,1536.050000,9.7760E-010,1536.050000,9.7760E-010,1536.050000,9.7760E-010,1536.050000,9.7760E-010,1536.050000,9.7760E-010,1536.050000,9.7760E-010,1536.050000,9.7760E-010
1536.210000,7.8210E-009,1536.210000,7.8210E-009,1536.210000,7.8210E-009,1536.210000,7.8210E-009,1536.210000,7.8210E-009,1536.210000,7.8210E-009,1536.210000,7.8210E-009,1536.210000,7.8210E-009,1536.210000,7.8210E-009,1536.210000,7.8210E-009
1536.370000,4.3270E-009,1536.370000,4.3270E-009,1536.370000,4.3270E-009,1536.370000,4.3270E-009,1536.370000,4.3270E-009,1536.370000,4.3270E-009,1536.370000,4.3270E-009,1536.370000,4.3270E-009,1536.370000,4.3270E-009,1536.370000,4.3270E-009
1536.530000,5.9420E-009,1536.530000,5.9420E-009,1536.530000,5.9420E-009,1536.530000,5.9420E-009,1536.530000,5.9420E-009,1536.530000,5.9420E-009,1536.530000,5.9420E-009,1536.530000,5.9420E-009,1536.530000,5.9420E-009,1536.530000,5.9420E-009
1536.690000,6.8540E-009,1536.690000,6.8540E-009,1536.690000,6.8540E-009,1536.690000,6.8540E-009,1536.690000,6.8540E-009,1536.690000,6.8540E-009,1536.690000,6.8540E-009,1536.690000,6.8540E-009,1536.690000,6.8540E-009,1536.690000,6.8540E-009
1536.850000,-2.6350E-010,1536.850000,-2.6350E-010,1536.850000,-2.6350E-010,1536.850000,-2.6350E-010,1536.850000,-2.6350E-010,1536.850000,-2.6350E-010,1536.850000,-2.6350E-010,1536.850000,-2.6350E-010,1536.850000,-2.6350E-010,1536.850000,-2.6350E-010
1537.010000,-2.4160E-008,1537.010000,-2.4160E-008,1537.010000,-2.4160E-008,1537.010000,-2.4160E-008,1537.010000,-2.4160E-008,1537.010000,-2.4160E-008,1537.010000,-2.4160E-008,1537.010000,-2.4160E-008,1537.010000,-2.4160E-008,1537.010000,-2.4160E-008
1537.170000,5.3930E-009,1537.170000,5.3930E-009,1537.170000,5.3930E-009,1537.170000,5.3930E-009,1537.170000,5.3930E-009,1537.170000,5.3930E-009,1537.170000,5.3930E-009,1537.170000,5.3930E-009,1537.170000,5.3930E-009,1537.170000,5.3930E-009
1537.330000,-2.1410E-009,1537.330000,-2.1410E-009,1537.330000,-2.1410E-009,1537.330000,-2.1410E-009,1537.330000,-2.1410E-009,1537.330000,-2.1410E-009,1537.330000,-2.1410E-009,1537.330000,-2.1410E-009,1537.330000,-2.1410E-009,1537.330000,-2.1410E-009
1537.490000,1.0890E-008,1537.490000,1.0890E-008,1537.490000,1.0890E-008,1537.490000,1.0890E-008,1537.490000,1.0890E-008,1537.490000,1.0890E-008,1537.490000,1.0890E-008,1537.490000,1.0890E-008,1537.490000,1.0890E-008,1537.490000,1.0890E-008
1537.650000,2.8890E-009,1537.650000,2.8890E-009,1537.650000,2.8890E-009,1537.650000,2.8890E-009,1537.650000,2.8890E-009,1537.650000,2.8890E-009,1537.650000,2.8890E-009,1537.650000,2.8890E-009,1537.650000,2.8890E-009,1537.650000,2.8890E-009
1537.810000,-4.6140E-009,1537.810000,-4.6140E-009,1537.810000,-4.6140E-009,1537.810000,-4.6140E-009,1537.810000,-4.6140E-009,1537.810000,-4.6140E-009,1537.810000,-4.6140E-009,1537.810000,-4.6140E-009,1537.810000,-4.6140E-009,1537.810000,-4.6140E-009
1537.970000,5.6680E-009,1537.970000,5.6680E-009,1537.970000,5.6680E-009,1537.970000,5.6680E-009,1537.970000,5.6680E-009,1537.970000,5.6680E-009,1537.970000,5.6680E-009,1537.970000,5.6680E-009,1537.970000,5.6680E-009,1537.970000,5.6680E-009
1538.130000,-6.3060E-009,1538.130000,-6.3060E-009,1538.130000,-6.3060E-009,1538.130000,-6.3060E-009,1538.130000,-6.3060E-009,1538.130000,-6.3060E-009,1538.130000,-6.3060E-009,1538.130000,-6.3060E-009,1538.130000,-6.3060E-009,1538.130000,-6.3060E-009
1538.290000,-1.0160E-008,1538.290000,-1.0160E-008,1538.290000,-1.0160E-008,1538.290000,-1.0160E-008,1538.290000,-1.0160E-008,1538.290000,-1.0160E-008,1538.290000,-1.0160E-008,1538.290000,-1.0160E-008,1538.290000,-1.0160E-008,1538.290000,-1.0160E-008
1538.450000,-6.2940E-009,1538.450000,-6.2940E-009,1538.450000,-6.2940E-009,1538.450000,-6.2940E-009,1538.450000,-6.2940E-009,1538.450000,-6.2940E-009,1538.450000,-6.2940E-009,1538.450000,-6.2940E-009,1538.450000,-6.2940E-009,1538.450000,-6.2940E-009
1538.610000,7.4140E-009,1538.610000,7.4140E-009,1538.610000,7.4140E-009,1538.610000,7.4140E-009,1538.610000,7.4140E-009,1538.610000,7.4140E-009,1538.610000,7.4140E-009,1538.610000,7.4140E-009,1538.610000,7.4140E-009,1538.610000,7.4140E-009
1538.770000,-1.0510E-008,1538.770000,-1.0510E-008,1538.770000,-1.0510E-008,1538.770000,-1.0510E-008,1538.770000,-1.0510E-008,1538.770000,-1.0510E-008,1538.770000,-1.0510E-008,1538.770000,-1.0510E-008,1538.770000,-1.0510E-008,1538.770000,-1.0510E-008
1538.930000,-6.6340E-009,1538.930000,-6.6340E-009,1538.930000,-6.6340E-009,1538.930000,-6.6340E-009,1538.930000,-6.6340E-009,1538.930000,-6.6340E-009,1538.930000,-6.6340E-009,1538.930000,-6.6340E-009,1538.930000,-6.6340E-009,1538.930000,-6.6340E-009
1539.090000,-7.0610E-009,1539.090000,-7.0610E-009,1539.090000,-7.0610E-009,1539.090000,-7.0610E-009,1539.090000,-7.0610E-009,1539.090000,-7.0610E-009,1539.090000,-7.0610E-009,1539.090000,-7.0610E-009,1539.090000,-7.0610E-009,1539.090000,-7.0610E-009
1539.250000,7.0380E-009,1539.250000,7.0380E-009,1539.250000,7.0380E-009,1539.250000,7.0380E-009,1539.250000,7.0380E-009,1539.250000,7.0380E-009,1539.250000,7.0380E-009,1539.250000,7.0380E-009,1539.250000,7.0380E-009,1539.250000,7.0380E-009
1539.410000,-1.1400E-008,1539.410000,-1.1400E-008,1539.410000,-1.1400E-008,1539.410000,-1.1400E-008,1539.410000,-1.1400E-008,1539.410000,-1.1400E-008,1539.410000,-1.1400E-008,1539.410000,-1.1400E-008,1539.410000,-1.1400E-008,1539.410000,-1.1400E-008
1539.570000,1.5220E-008,1539.570000,1.5220E-008,1539.570000,1.5220E-008,1539.570000,1.5220E-008,1539.570000,1.5220E-008,1539.570000,1.5220E-008,1539.570000,1.5220E-008,1539.570000,1.5220E-008,1539.570000,1.5220E-008,1539.570000,1.5220E-008
1539.730000,2.7220E-009,1539.730000,2.7220E-009,1539.730000,2.7220E-009,1539.730000,2.7220E-009,1539.730000,2.7220E-009,1539.730000,2.7220E-009,1539.730000,2.7220E-009,1539.730000,2.7220E-009,1539.730000,2.7220E-009,1539.730000,2.7220E-009
1539.890000,1.2170E-008,1539.890000,1.2170E-008,1539.890000,1.2170E-008,1539.890000,1.2170E-008,1539.890000,1.2170E-008,1539.890000,1.2170E-008,1539.890000,1.2170E-008,1539.890000,1.2170E-008,1539.890000,1.2170E-008,1539.890000,1.2170E-008
1540.050000,9.1680E-009,1540.050000,9.1680E-009,1540.050000,9.1680E-009,1540.050000,9.1680E-009,1540.050000,9.1680E-009,1540.050000,9.1680E-009,1540.050000,9.1680E-009,1540.050000,9.1680E-009,1540.050000,9.1680E-009,1540.050000,9.1680E-009
1540.210000,2.2530E-008,1540.210000,2.2530E-008,1540.210000,2.2530E-008,1540.210000,2.2530E-008,1540.210000,2.2530E-008,1540.210000,2.2530E-008,1540.210000,2.2530E-008,1540.210000,2.2530E-008,1540.210000,2.2530E-008,1540.210000,2.2530E-008
1540.370000,-1.9440E-009,1540.370000,-1.9440E-009,1540.370000,-1.9440E-009,1540.370000,-1.9440E-009,1540.370000,-1.9440E-009,1540.370000,-1.9440E-009,1540.370000,-1.9440E-009,1540.370000,-1.9440E-009,1540.370000,-1.9440E-009,1540.370000,-1.9440E-009
1540.530000,1.2000E-008,1540.530000,1.2000E-008,1540.530000,1.2000E-008,1540.530000,1.2000E-008,1540.530000,1.2000E-008,1540.530000,1.2000E-008,1540.530000,1.2000E-008,1540.530000,1.2000E-008,1540.530000,1.2000E-008,1540.530000,1.2000E-008
1540.690000,2.5360E-008,1540.690000,2.5360E-008,1540.690000,2.5360E-008,1540.690000,2.5360E-008,1540.690000,2.5360E-008,1540.690000,2.5360E-008,1540.690000,2.5360E-008,1540.690000,2.5360E-008,1540.690000,2.5360E-008,1540.690000,2.5360E-008
1540.850000,3.5880E-008,1540.850000,3.5880E-008,1540.850000,3.5880E-008,1540.850000,3.5880E-008,1540.850000,3.5880E-008,1540.850000,3.5880E-008,1540.850000,3.5880E-008,1540.850000,3.5880E-008,1540.850000,3.5880E-008,1540.850000,3.5880E-008
1541.010000,1.0250E-007,1541.010000,1.0250E-007,1541.010000,1.0250E-007,1541.010000,1.0250E-007,1541.010000,1.0250E-007,1541.010000,1.0250E-007,1541.010000,1.0250E-007,1541.010000,1.0250E-007,1541.010000,1.0250E-007,1541.010000,1.0250E-007
1541.170000,1.3140E-007,1541.170000,1.3140E-007,1541.170000,1.3140E-007,1541.170000,1.3140E-007,1541.170000,1.3140E-007,1541.170000,1.3140E-007,1541.170000,1.3140E-007,1541.170000,1.3140E-007,1541.170000,1.3140E-007,1541.170000,1.3140E-007
1541.330000,1.4110E-007,1541.330000,1.4110E-007,1541.330000,1.4110E-007,1541.330000,1.4110E-007,1541.330000,1.4110E-007,1541.330000,1.4110E-007,1541.330000,1.4110E-007,1541.330000,1.4110E-007,1541.330000,1.4110E-007,1541.330000,1.4110E-007
1541.490000,2.3750E-007,1541.490000,2.3750E-007,1541.490000,2.3750E-007,1541.490000,2.3750E-007,1541.490000,2.3750E-007,1541.490000,2.3750E-007,1541.490000,2.3750E-007,1541.490000,2.3750E-007,1541.490000,2.3750E-007,1541.490000,2.3750E-007
1541.650000,4.5390E-007,1541.650000,4.5390E-007,1541.650000,4.5390E-007,1541.650000,4.5390E-007,1541.650000,4.5390E-007,1541.650000,4.5390E-007,1541.650000,4.5390E-007,1541.650000,4.5390E-007,1541.650000,4.5390E-007,1541.650000,4.5390E-007
1541.810000,6.8260E-007,1541.810000,6.8260E-007,1541.810000,6.8260E-007,1541.810000,6.8260E-007,1541.810000,6.8260E-007,1541.810000,6.8260E-007,1541.810000,6.8260E-007,1541.810000,6.8260E-007,1541.810000,6.8260E-007,1541.810000,6.8260E-007
1541.970000,9.9170E-007,1541.970000,9.9170E-007,1541.970000,9.9170E-007,1541.970000,9.9170E-007,1541.970000,9.9170E-007,1541.970000,9.9170E-007,1541.970000,9.9170E-007,1541.970000,9.9170E-007,1541.970000,9.9170E-007,1541.970000,9.9170E-007
1542.130000,1.3690E-006,1542.130000,1.3690E-006,1542.130000,1.3690E-006,1542.130000,1.3690E-006,1542.130000,1.3690E-006,1542.130000,1.3690E-006,1542.130000,1.3690E-006,1542.130000,1.3690E-006,1542.130000,1.3690E-006,1542.130000,1.3690E-006
1542.290000,1.0300E-006,1542.290000,1.0300E-006,1542.290000,1.0300E-006,1542.290000,1.0300E-006,1542.290000,1.0300E-006,1542.290000,1.0300E-006,1542.290000,1.0300E-006,1542.290000,1.0300E-006,1542.290000,1.0300E-006,1542.290000,1.0300E-006
1542.450000,2.4530E-006,1542.450000,2.4530E-006,1542.450000,2.4530E-006,1542.450000,2.4530E-006,1542.450000,2.4530E-006,1542.450000,2.4530E-006,1542.450000,2.4530E-006,1542.450000,2.4530E-006,1542.450000,2.4530E-006,1542.450000,2.4530E-006
1542.610000,2.8920E-006,1542.610000,2.8920E-006,1542.610000,2.8920E-006,1542.610000,2.8920E-006,1542.610000,2.8920E-006,1542.610000,2.8920E-006,1542.610000,2.8920E-006,1542.610000,2.8920E-006,1542.610000,2.8920E-006,1542.610000,2.8920E-006
1542.770000,1.5690E-006,1542.770000,1.5690E-006,1542.770000,1.5690E-006,1542.770000,1.5690E-006,1542.770000,1.5690E-006,1542.770000,1.5690E-006,1542.770000,1.5690E-006,1542.770000,1.5690E-006,1542.770000,1.5690E-006,1542.770000,1.5690E-006
1542.930000,2.1680E-006,1542.930000,2.1680E-006,1542.930000,2.1680E-006,1542.930000,2.1680E-006,1542.930000,2.1680E-006,1542.930000,2.1680E-006,1542.930000,2.1680E-006,1542.930000,2.1680E-006,1542.930000,2.1680E-006,1542.930000,2.1680E-006
1543.090000,6.7230E-006,1543.090000,6.7230E-006,1543.090000,6.7230E-006,1543.090000,6.7230E-006,1543.090000,6.7230E-006,1543.090000,6.7230E-006,1543.090000,6.7230E-006,1543.090000,6.7230E-006,1543.090000,6.7230E-006,1543.090000,6.7230E-006
1543.250000,2.9160E-006,1543.250000,2.9160E-006,1543.250000,2.9160E-006,1543.250000,2.9160E-006,1543.250000,2.9160E-006,1543.250000,2.9160E-006,1543.250000,2.9160E-006,1543.250000,2.9160E-006,1543.250000,2.9160E-006,1543.250000,2.9160E-006
1543.410000,3.0040E-006,1543.410000,3.0040E-006,1543.410000,3.0040E-006,1543.410000,3.0040E-006,1543.410000,3.0040E-006,1543.410000,3.0040E-006,1543.410000,3.0040E-006,1543.410000,3.0040E-006,1543.410000,3.0040E-006,1543.410000,3.0040E-006
1543.570000,4.6580E-006,1543.570000,4.6580E-006,1543.570000,4.6580E-006,1543.570000,4.6580E-006,1543.570000,4.6580E-006,1543.570000,4.6580E-006,1543.570000,4.6580E-006,1543.570000,4.6580E-006,1543.570000,4.6580E-006,1543.570000,4.6580E-006
1543.730000,2.7150E-006,1543.730000,2.7150E-006,1543.730000,2.7150E-006,1543.730000,2.7150E-006,1543.730000,2.7150E-006,1543.730000,2.7150E-006,1543.730000,2.7150E-006,1543.730000,2.7150E-006,1543.730000,2.7150E-006,1543.730000,2.7150E-006
1543.890000,3.9150E-006,1543.890000,3.9150E-006,1543.890000,3.9150E-006,1543.890000,3.9150E-006,1543.890000,3.9150E-006,1543.890000,3.9150E-006,1543.890000,3.9150E-006,1543.890000,3.9150E-006,1543.890000,3.9150E-006,1543.890000,3.9150E-006
1544.050000,5.9240E-006,1544.050000,5.9240E-006,1544.050000,5.9240E-006,1544.050000,5.9240E-006,1544.050000,5.9240E-006,1544.050000,5.9240E-006,1544.050000,5.9240E-006,1544.050000,5.9240E-006,1544.050000,5.9240E-006,1544.050000,5.9240E-006
1544.210000,3.2360E-006,1544.210000,3.2360E-006,1544.210000,3.2360E-006,1544.210000,3.2360E-006,1544.210000,3.2360E-006,1544.210000,3.2360E-006,1544.210000,3.2360E-006,1544.210000,3.2360E-006,1544.210000,3.2360E-006,1544.210000,3.2360E-006
1544.370000,2.2600E-006,1544.370000,2.2600E-006,1544.370000,2.2600E-006,1544.370000,2.2600E-006,1544.370000,2.2600E-006,1544.370000,2.2600E-006,1544.370000,2.2600E-006,1544.370000,2.2600E-006,1544.370000,2.2600E-006,1544.370000,2.2600E-006
1544.530000,2.6120E-006,1544.530000,2.6120E-006,1544.530000,2.6120E-006,1544.530000,2.6120E-006,1544.530000,2.6120E-006,1544.530000,2.6120E-006,1544.530000,2.6120E-006,1544.530000,2.6120E-006,1544.530000,2.6120E-006,1544.530000,2.6120E-006
1544.690000,2.5700E-006,1544.690000,2.5700E-006,1544.690000,2.5700E-006,1544.690000,2.5700E-006,1544.690000,2.5700E-006,1544.690000,2.5700E-006,1544.690000,2.5700E-006,1544.690000,2.5700E-006,1544.690000,2.5700E-006,1544.690000,2.5700E-006
1544.850000,1.0580E-006,1544.850000,1.0580E-006,1544.850000,1.0580E-006,1544.850000,1.0580E-006,1544.850000,1.0580E-006,1544.850000,1.0580E-006,1544.850000,1.0580E-006,1544.850000,1.0580E-006,1544.850000,1.0580E-006,1544.850000,1.0580E-006
1545.010000,1.0560E-006,1545.010000,1.0560E-006,1545.010000,1.0560E-006,1545.010000,1.0560E-006,1545.010000,1.0560E-006,1545.010000,1.0560E-006,1545.010000,1.0560E-006,1545.010000,1.0560E-006,1545.010000,1.0560E-006,1545.010000,1.0560E-006
1545.170000,1.9690E-006,1545.170000,1.9690E-006,1545.170000,1.9690E-006,1545.170000,1.9690E-006,1545.170000,1.9690E-006,1545.170000,1.9690E-006,1545.170000,1.9690E-006,1545.170000,1.9690E-006,1545.170000,1.9690E-006,1545.170000,1.9690E-006
1545.330000,1.0350E-006,1545.330000,1.0350E-006,1545.330000,1.0350E-006,1545.330000,1.0350E-006,1545.330000,1.0350E-006,1545.330000,1.0350E-006,1545.330000,1.0350E-006,1545.330000,1.0350E-006,1545.330000,1.0350E-006,1545.330000,1.0350E-006
1545.490000,7.5780E-007,1545.490000,7.5780E-007,1545.490000,7.5780E-007,1545.490000,7.5780E-007,1545.490000,7.5780E-007,1545.490000,7.5780E-007,1545.490000,7.5780E-007,1545.490000,7.5780E-007,1545.490000,7.5780E-007,1545.490000,7.5780E-007
1545.650000,1.1380E-006,1545.650000,1.1380E-006,1545.650000,1.1380E-006,1545.650000,1.1380E-006,1545.650000,1.1380E-006,1545.650000,1.1380E-006,1545.650000,1.1380E-006,1545.650000,1.1380E-006,1545.650000,1.1380E-006,1545.650000,1.1380E-006
1545.810000,8.2120E-007,1545.810000,8.2120E-007,1545.810000,8.2120E-007,1545.810000,8.2120E-007,1545.810000,8.2120E-007,1545.810000,8.2120E-007,1545.810000,8.2120E-007,1545.810000,8.2120E-007,1545.810000,8.2120E-007,1545.810000,8.2120E-007
1545.970000,6.6990E-007,1545.970000,6.6990E-007,1545.970000,6.6990E-007,1545.970000,6.6990E-007,1545.970000,6.6990E-007,1545.970000,6.6990E-007,1545.970000,6.6990E-007,1545.970000,6.6990E-007,1545.970000,6.6990E-007,1545.970000,6.6990E-007
1546.130000,6.0260E-007,1546.130000,6.0260E-007,1546.130000,6.0260E-007,1546.130000,6.0260E-007,1546.130000,6.0260E-007,1546.130000,6.0260E-007,1546.130000,6.0260E-007,1546.130000,6.0260E-007,1546.130000,6.0260E-007,1546.130000,6.0260E-007
1546.290000,6.5610E-007,1546.290000,6.5610E-007,1546.290000,6.5610E-007,1546.290000,6.5610E-007,1546.290000,6.5610E-007,1546.290000,6.5610E-007,1546.290000,6.5610E-007,1546.290000,6.5610E-007,1546.290000,6.5610E-007,1546.290000,6.5610E-007
1546.450000,6.4110E-007,1546.450000,6.4110E-007,1546.450000,6.4110E-007,1546.450000,6.4110E-007,1546.450000,6.4110E-007,1546.450000,6.4110E-007,1546.450000,6.4110E-007,1546.450000,6.4110E-007,1546.450000,6.4110E-007,1546.450000,6.4110E-007
1546.610000,6.7950E-007,1546.610000,6.7950E-007,1546.610000,6.7950E-007,1546.610000,6.7950E-007,1546.610000,6.7950E-007,1546.610000,6.7950E-007,1546.610000,6.7950E-007,1546.610000,6.7950E-007,1546.610000,6.7950E-007,1546.610000,6.7950E-007
1546.770000,7.9070E-007,1546.770000,7.9070E-007,1546.770000,7.9070E-007,1546.770000,7.9070E-007,1546.770000,7.9070E-007,1546.770000,7.9070E-007,1546.770000,7.9070E-007,1546.770000,7.9070E-007,1546.770000,7.9070E-007,1546.770000,7.9070E-007
1546.930000,6.5770E-007,1546.930000,6.5770E-007,1546.930000,6.5770E-007,1546.930000,6.5770E-007,1546.930000,6.5770E-007,1546.930000,6.5770E-007,1546.930000,6.5770E-007,1546.930000,6.5770E-007,1546.930000,6.5770E-007,1546.930000,6.5770E-007
1547.090000,7.1620E-007,1547.090000,7.1620E-007,1547.090000,7.1620E-007,1547.090000,7.1620E-007,1547.090000,7.1620E-007,1547.090000,7.1620E-007,1547.090000,7.1620E-007,1547.090000,7.1620E-007,1547.090000,7.1620E-007,1547.090000,7.1620E-007
1547.250000,7.5390E-007,1547.250000,7.5390E-007,1547.250000,7.5390E-007,1547.250000,7.5390E-007,1547.250000,7.5390E-007,1547.250000,7.5390E-007,1547.250000,7.5390E-007,1547.250000,7.5390E-007,1547.250000,7.5390E-007,1547.250000,7.5390E-007
1547.410000,8.1350E-007,1547.410000,8.1350E-007,1547.410000,8.1350E-007,1547.410000,8.1350E-007,1547.410000,8.1350E-007,1547.410000,8.1350E-007,1547.410000,8.1350E-007,1547.410000,8.1350E-007,1547.410000,8.1350E-007,1547.410000,8.1350E-007
1547.570000,8.0850E-007,1547.570000,8.0850E-007,1547.570000,8.0850E-007,1547.570000,8.0850E-007,1547.570000,8.0850E-007,1547.570000,8.0850E-007,1547.570000,8.0850E-007,1547.570000,8.0850E-007,1547.570000,8.0850E-007,1547.570000,8.0850E-007
